media,user_name,mention_name,day,like_comment,comment,cont_of_reply,reply_comment_name,username_reply
infopandeglang,delasvtr,@irnadimyati,2 hari,1,h,0,,
infopandeglang,mahmudfauzan,@hotmanparisofficial,2 hari,1,h,0,,
infopandeglang,aaaaaaditt,@folkative,2 hari,1,h,0,,
infopandeglang,yunikarinaa,@hotmanparisofficial,2 hari,1,h,0,,
info.banten,dudikomarudin00,@hotmanparisofficial,1 hari,1,lapor komandan,0,,
info.banten,ariefirdaus,,1 hari,1,"No viral,, No justice…!!!",0,,
info.banten,sarikarina,,1 hari,1,"Lu punya duit, lu punya kuasa 😅😄",0,,
info.banten,nanonaa_21,,1 hari,1,"Nah kan jaman sekarang harus viral dulu baru satset , miris 😢",0,,
info.banten,daman87huri,,1 hari,1,Saya yakin keluarga pelaku pasti malu sangat. Semoga kita sennatiasa dilindungi dari hal2 tidak baik seperti ini,0,,
info.banten,sulyatinnupus,,1 hari,1,Wajib hukum rimba!,0,,
info.banten,uik_yeah,,1 hari,1,Biadabbb,0,,
info.banten,feryd.f,,1 hari,1,"Hukumnya dibuat sesuai kesepakatan,pas udah disahkan jadi barang dagangan 😂",0,,
info.banten,agra_102,,1 hari,1,"Pandeglang mana nya nih masih Berkeliaran kah tsk nya 😎,",0,,
info.banten,rhyn_mttqn,,1 hari,1,"Pencabulan ko di blur , apa karna keluarga pelaku orang terpandang ?",0,,
info.banten,agung_rusnanda19,,1 hari,1,Keluarga pelaku nya di up juga biar malu sampe ubun ubun,0,,
info.banten,iman_rhidayat,,1 hari,1,"Hukum seumur hidup, ngeri ada org ky gini",0,,
info.banten,its.queenalvii,,1 hari,1,Huhhh belagu dia anak mantan pejabat geh!! Coba geh para pejabat kejari pandeglang ulah sok pilih kasih naon karunya anak batur bapak/ibu kejari,0,,
info.banten,nuyey_15,,1 hari,1,Usut tuntas!,0,,
info.banten,mardian_aonk,,1 hari,1,Piral dlu baru hukum berjalan🔥,0,,
info.banten,bagus_tira21,,1 hari,1,Binatang anjing itu org,0,,
pandeglangeksis,ibenxsisare,,4 jam,1,"Ko bacanya ngeselin y 😂Beri motivasi agar move on, konyol sekali. Sedang hancur-hancurnya si korban dan klwrga korban, bknnya segera dinproses dan dihukum seberat2nya pelakunya. Malah nyuruh memaafkan dan mengikhlaskan. Proses jg ni oknumnya yg meminta sprti ini",0,,
pandeglangeksis,yunikarinaa,@kejaripandeglang,5 jam,1,Pgn moveon gmn caranya?,0,,
pandeglangeksis,sandymjhd_,,6 jam,1,ga segampang itu brody,0,,
pandeglangeksis,irvansurahman,,5 jam,1,😂 sinetron 😂,0,,
pandeglangeksis,kaleci_player,@irnadimyati,3 jam,1,Warga anda tolong urus,0,,
pandeglangeksis,wullandadari29_,,6 jam,1,Maaf? Kelakuan dan bahasa Lo aja kaya binatang!!,0,,
pandeglangeksis,4dlyvoll11,,5 jam,1,miris gitu liatnya😢,0,,
pandeglangeksis,mgabmaul,,6 jam,1,Punten kalo maling ngaku rame sama aja kalo di tnya ga akan ngaku eh😂,0,,
pandeglangeksis,de.juneeeeee,,5 jam,1,Moal komentar aing lah. Rek istigfar wae,0,,
pandeglangeksis,ale.fth,@kejaripandeglang,4 jam,1,"Pengen move on juga nih, kasi motivasi juga dong  ,the real lu punya uang lu punya kuasa",0,,
infopandeglang,llinkarr,,2 hari,1,nama dia Alwi Husen Maolana,0,@incu_ultram4n,jujun_feb
infopandeglang,wahyuni.d.f,,2 hari,1,udah digembok akunnya,0,@llinkarr,jujun_feb
infopandeglang,novitayanti000,,2 hari,1,"di fb rame, ortunya pejabat mkanya korban kya jdi pelaku",0,@ahyaani2_,jujun_feb
infopandeglang,llinkarr,,2 hari,1,"buka link twitter yg admin pandeglang kasih, jelas jelas itu ada namanya.",0,@ahyaani2_,jujun_feb
infopandeglang,ahyaani2_,,2 hari,1,Oke deh makasih cuy 🙌,0,@llinkarr,jujun_feb
infopandeglang,novitayanti000,,2 hari,1,"pasti ada, tpi yg ke up kasus ini, yg bkin geger pelaku di biarin kek orng ga ada dosa, kejaksaan suruh ngikhlasin ke korban,",0,@wari.jh_,jujun_feb
infopandeglang,inpopandeglang,,2 hari,1,"saat mengancam korban sok gagah,tapi Ig diprivat,tenang ada no hpnya, distory",0,@ismarosmiyanti22,tanwiruljojo
infopandeglang,an_syah08,,2 hari,1,waduhh bener bet ya yg laki banyak padahal 😂,0,@hallorizs,tanwiruljojo
infopandeglang,qiellaqiell,@tanwiruljojo,2 hari,1,emang anaknya siapa sih itu anak gtu banget dah,0,,tanwiruljojo
infopandeglang,imfrommars18_,@tanwiruljojo,2 hari,1,akupadamu mas,0,,tanwiruljojo
infopandeglang,faridh_iskandar,@tanwiruljojo,2 hari,1,"yang santri mah santri, yang ulama mah ulama.. sebutan kota santri itu kan karena banyak pondok pesantren  bukan berarti semuanya alim bang 😂",0,,tanwiruljojo
infopandeglang,ilhamfebriyana,@faridh_iskandar,2 hari,1,setuju hahahaha,0,,tanwiruljojo
infopandeglang,muji.16_03,@satreskrimrespandeglang,2 hari,1,h,0,@inpopandeglang,latief_intan
infopandeglang,bhaqil_,,2 hari,1,"pelakunya mah udh ditangkep pak,cuma proses pengadilannya yg alot",0,@muji.16_033,latief_intan
infopandeglang,nun.lulukainun,,2 hari,1,tpindi private akunnya..,0,@llinkarr,latief_intan
infopandeglang,novitayanti000,,2 hari,1,"ga guna bang, polisi ama pengadilan sana tunduk ama uangnya ortu pelaku, sumpah jijik amat golongan penegak hukum sna! Dibelit"", 3 tahun lo disiksa",0,@muji,latief_intan
infopandeglang,siti_nurpitriani01,,2 hari,1,Kawall guys,0,,aziz.khakim
infopandeglang,bukansincan0,,2 hari,1,mantap,0,@roymart61,aziz.khakim
infopandeglang,tikka_aquariuss,,2 hari,1,Oh budak kidul nyh a,0,,aziz.khakim
infopandeglang,tblambangdwiputra,,,1,tegar juga sama dam begitu,0,@adamsyaron46,tegarpnca46
infopandeglang,mhmdfarhannf_,,,1,sabarr sabar lurr.. Saha si eta sbnr na ?,0,@fseptiansputra,fseptiansputra
infopandeglang,azkia_212,,,1,bangcatt ceunah😭🤣🤣,0,@fathurrzkinrhmzh,fseptiansputra
infopandeglang,fkrsryn_,,2 hari,1,sakola doang tinggi tpi te ba otak,0,,lisnaryu
infopandeglang,tien.ajah.142,,2 hari,1,udh di japri kan td 😂😂😂😂😂,0,@fitri.handayani05_,fitri.handayani05_
infopandeglang,putrimey21_,@humaspoldabanten,2 hari,1,kocak,0,@ayiii4_,putrimey21_
infopandeglang,d.daeseaa,,2 hari,1,"ada yg cek mah di dikti akuntansi untirta a, tapi urang teberani bilang pasti yah",0,@fidzsidik99,d.daeseaa
infopandeglang,inpopandeglang,,2 hari,1,pindah jadi sipil,0,@fidzsidik99,d.daeseaa
infopandeglang,mhmdyanto81,@erickthohir,2 hari,1,pak,0,@inpopandeglang,@yama_nurrahmat21
infopandeglang,ira_spyh,,2 hari,1,ramein dong. Jika jeruji besi tidak mampu menghukum pelaku maka sanksi sosial harusnya mampu memberikan pelajaran untuk palaku meskipun tidak setimpal dengan apa yang dilakukannya terhdp korban.,0,@rahmanwahid__,ira_spyh
infoserang,nizarf_,,1 hari,1,Alwi namanya bro,0,@dimaspashaofficial,dimaspashaofficial
infoserang,_xabstrax,,1 hari,1,mungkin maksudnya spill akun ig nya 🙌,0,@ayunasn,dimaspashaofficial
infoserang,rikameiilani,,1 hari,1,"siapa tau ada yg tau IG kakak"" dn ibunya ? Biar kita silaturahmi.",0,@dimaspashaofficial,dimaspashaofficial
infoserang,dhiskaamoriyana,,1 hari,1,btw bapaknya udah Mati tapi belom dibikin Akte Kematiannya min wkwkwkwk,0,@inpopandeglang,dimaspashaofficial
infoserang,anugraha.d,,1 hari,1,mhasiwa D3 akuntansi yg dah cuti dri 2021,0,@dimaspashaofficial,dimaspashaofficial
infoserang,elsanafita,@alealwiii,1 hari,1,akunya ni,0,@dimaspashaofficial,dimaspashaofficial
infoserang,agung_cahyana28,,1 hari,1,iya berarti kakau si cewe nya mau mah bukan pemerkosaan wkwkw,0,@irfan00_00,agung_cahyana28
infoserang,agung_cahyana28,,1 hari,1,wkwkwk,0,@loveatsx,agung_cahyana28
infoserang,vivi_avrily,,1 hari,1,lu temennya Alwi ye,0,@agung_cahyana28,agung_cahyana28
infoserang,sehanferary,,1 hari,1,benerin dulu logikanya,0,@agung_cahyana28,agung_cahyana28
infoserang,hulwah15_,,1 hari,1,baca geh kan dipaksa suruh mau jadi pacar kalo kagak mau video disebar aih baca dulu semua baru komen,0,@agung_cahyana28,agung_cahyana28
infoserang,allybbi_,,1 hari,1,cowoknya nyebarin konten asusila tanpa persetujuan si korban dan tujuannya buat mengancam korban blm lagi pelaku jg gaslighting korban supaya bunuh diri dll itu udh tindak kriminal,0,@agung_cahyana28,agung_cahyana28
infoserang,rantothekillerextreme,,1 hari,1,gw curiga lu temennya pelaku dan ikut andil dalam pemerkosaan pada korban,0,@agung_cahyana28,agung_cahyana28
infoserang,merlindw9,,1 hari,1,"iya bener, tapi kalo anda bahas ttg ‘mau sama mau adalah bukan pemerk*saan’ disini kayanya salpak alias salah lapak. karena in this case memang cewenya adalah korban pemerk*saan dan korban p*rn revenge.",0,@agung_cahyana28,agung_cahyana28
infoserang,nasi_liwet_tangerang,@muhamadirfan271094,1 hari,1,. Gassskeunn lahhh  pake pete apa jengkol nieee 🤣🤣🤣🤣,0,,myusuf.insta
infoserang,muhamadirfan271094,@nasi_liwet_tangerang,1 hari,1,"serius DM kak , aku yg dapet kiriman nya , dan centang biru itu kak yusuf yg ngajarin 😂",0,,myusuf.insta
infoserang,nasi_liwet_tangerang,@rbinrullah_,1 hari,1,nitippp bang😂😂,0,,myusuf.insta
infoserang,wahyu_tg,@nasi_liwet_tangerang,20 jam,1,"meta verifikasi itu.ga permanent. Lu juga bisa centang biru,",0,,myusuf.insta
infoserang,aim.escobargaviria,,1 hari,1,coba gerung2 ninja lu tuh goy deket kuping pelakunya 😂,0,@igoy_25,aim.escobargaviria
infoserang,aim.escobargaviria,,1 hari,1,HIDUP PERSIB...!!!,0,@nandakurniawaan,aim.escobargaviria
infoserang,_sumyatii_,,1 hari,1,ngakak aing😂,0,@aim.escobargaviria,aim.escobargaviria
infoserang,selamarselina29,,1 hari,1,nihh Pandeglang lagi Pandeglang lagii 😢,0,@aim.escobargaviria,aim.escobargaviria
infoserang,dyzjka,,15 jam,1,goreng geh dia alwiiiii loba gaya jingggg  di serbu ku netizen mah mewek dia...,0,@tanwiruljojo,tanwiruljojo
infoserang,tanwiruljojo,,15 jam,1,alm kadis LH katanya sih yo,0,@riyooysz,tanwiruljojo
infoserang,riyah_haechanie,,Balas,0,up,0,@hotmanparisofficial,chen.ling24
infoserang,penaaarj,,Balas,0,up,0,@hotmanparisofficial,chen.ling28
infoserang,pamungkas_ver1,,Balas,0,ril cuy? Mukanya kya copet,0,@abdurrahman_ghofiqi,abdurrahman_ghofiqi
infoserang,abdurrahman_ghofiqi,,Balas,0,iya btul itu info saya dapatkan dri Twitter sumber dri kaka korban dan netizen lain. Memang lah dia tu muka brandal,0,@pamungkas_ver1,abdurrahman_ghofiqi
infoserang,alimsetiatriana,,Balas,0,"masih ga paham sm biodata doi, slide terakhir jurusan doi akuntansi, yg lu sebarin di story teknik sipil bang",0,@abdurrahman_ghofiqi,abdurrahman_ghofiqi
infoserang,abdurrahman_ghofiqi,,Balas,0,info simpang Siur banyak sumber yg berbeda intinya doi anak untirta jurusan nya apa ga tau secara specific. Cek story saya lg untuk liat beberapa postingan kaka korban,0,@alimsetiatriana,abdurrahman_ghofiqi
infoserang,ekawirayuda30,,Balas,0,"terimakasih bang saya baca sampe selesai, kasian banget ya Allah 😢🙏",0,@abdurrahman_ghofiqi,abdurrahman_ghofiqi
infoserang,ekawirayuda30,,Balas,0,"masyaallah, saya bantu doa dari sini bang buat Korban semoga masalah nya cepet selesai dan mendapatkan keadilan yang setimpal 🙏🙏",0,@abdurrahman_ghofiqi,abdurrahman_ghofiqi
infoserang,umma_shomad,,Balas,0,Astaghfirullah...,0,@abdurrahman_ghofiqi,abdurrahman_ghofiqi
infoserang,aldikara,,Balas,0,6 tahun? Kenapa tydyd nya ga di potong ajah 🔥,0,@abdurrahman_ghofiqi,abdurrahman_ghofiqi
infoserang,abdurrahman_ghofiqi,,Balas,0,Wah ga tau masalah itu. Kn ada jaksa yg menuntut dn hakim yg memutuskan. Tetapi emang harus d hukum seberat bertanya tanpa harus pandang bulu,0,,abdurrahman_ghofiqi
infoserang,priadi_impossible,,Balas,0,wih gayanya lalolo😂,0,@oh_misri,mfdzfrds24_
infoserang,sgt.rsln,,Balas,0,"silahturahmi aja dulu ke medsosnya pelaku, 😁",0,@ultramilknotultramen,ultramilknotultramen
infoserang,yuandaranis,,Balas,0,nyimak.,0,@ultramilknotultramen,ultramilknotultramen
infoserang,yusufhaqqi16,,Balas,0,digembok akunnya,0,@sgt.rsln,ultramilknotultramen
infoserang,isfannnt,,Balas,0,ikut dari cilegon nih salam olahraga,0,@ultramilknotultramen,ultramilknotultramen
infoserang,m.indrian44,@kejaripandeglang,Balas,0,apa benar  ?,0,,vivi_avrily
infoserang,radenfahrizal,@alealwiii,Balas,0,katanya ini benar  ?,0,,vivi_avrily
infoserang,nikkefadillah28,@kejaripandeglang,Balas,0,Kalo gapake duit dapet perlindungan ga kak? Wkwkwk,0,,vivi_avrily
infoserang,budi_laksono15,,Balas,0,oh okey 😅,0,,vivi_avrily
infoserang,dimasadin72,,Balas,0,bantu up,0,@hotmanparisofficial,chen.ling25
infoserang,adri.ansyah854,,Balas,0,Bang,0,@hotmanparisofficial,chen.ling27
infoserang,akhyrr_15,@noxxn._,1 hari,0,Gmna ta tanggapannya bang,0,,
infoserang,pojok_garage,,1 hari,0,Ga kebayang perasaan kaka ny dan orang tua nya 😢,0,,
infoserang,dryan.yyn,,1 hari,0,bangsatt,0,,
infoserang,riyah_haechanie,,1 hari,0,EMANG APA2 HARUS DIVIRALIN DULU BARU GERAK LURUS. KALO NGGA GERAK NYA SUKA2 AJA 🤣,0,,
infoserang,heaveensnearshop,,1 hari,0,Si Alwi anj...🙂,0,,
infoserang,rilapputma,@mochpain,1 hari,0,Ini yah yg kemaren dibahas itu?,0,,
infoserang,ruwaisanglers.id,,1 hari,0,Viral 🔥🔥🔥🔥🔥,0,,
infoserang,ratuyana06,,1 hari,0,Ko gini ya hukum sekarang😢,0,,
infoserang,pelleh_12,,1 hari,0,Trending di twitter min,0,,
infoserang,tiemoen,,1 hari,0,Parah si,0,,
infoserang,asupan_gizi_zi,,1 hari,0,Muka ngeselin 😂,0,,
infoserang,_veiiiiiiiiiiiliarrrrrrr,,1 hari,0,Seremmmm,0,,
infoserang,baimsupian_99,,1 hari,0,Ternyata benget culun beki ngewe 🤣🤣🤣,0,,
infoserang,pangshit_id,,1 hari,0,Pandeglang emang cakep-cakep ceweknya🔥😍,0,,
infoserang,serangkerad,,1 hari,0,Up up up,0,,
infoserang,alifsyafiq.alifsyafiq.9,,1 hari,0,"Muka""mokondo itu mah",0,,
infoserang,sanggarkusumo,,1 hari,0,"Tidak hanya pantainya yg kotor, tp ...",0,,
infoserang,erkatomy,,1 hari,0,"Yuk viralin, biar kasusnya segera selesai🔥🔥🔥",0,,
infoserang,dewipitriani07,,1 hari,0,Gubrak malumaluin kampus ya bener njir..,0,,
infoserang,amanda.weddingsrg,,1 hari,0,Astaghfirullah 😢,0,,
infoserang,san_dikaaaa,@ign.aaa,1 hari,0,kenal ga?,0,,
infoserang,yyt_husfiatunnisa,,1 hari,0,Netizen harus turun tangan nihh,0,,
infoserang,bossjungjt,,1 hari,0,"Pengen gw babat kumis lele lu alwi pake mesin potong rumput,",0,,
infoserang,ubayysadega_,,1 hari,0,Pandeglang rasa Ponorogo,0,,
infoserang,rsln_gd,,1 hari,0,lgi hangat hangatnya,0,,
infoserang,defri_ali29,,1 hari,0,Semoga saya bisa di pertemukan dengan beliau di lapangan 😌,0,,
infoserang,hasbi_fatan,,1 hari,0,Anak eks pejabat apa ya kira kira hmmm🤔🤔,0,,
infoserang,kepone.2nd,,1 hari,0,Waduh,0,,
infoserang,sarmanaranggageni,,1 hari,0,Salam olahraga,0,,
infoserang,ubayysadega_,,1 hari,0,Org mh spil video nya jgn kasus nya,0,,
infoserang,omiyanbike,,1 hari,0,Jangan sampai lolos pelakunya sekalipun anak pejabat,0,,
infoserang,annufi07,,1 hari,0,Udah di up di toktok eh malah dihapus sama apk nya padahal udah 42.9K yang nonton yang komen juga banyak🥺🥺,0,,
infoserang,itatoyibah,,1 hari,0,"Sakit bgt dengernya, pasti ada ancaman dan ketakutan ya neng..😢 karenanya selama 3 tahun Kenapa ga berani speak up 😭😭 ini sangat perlu pendampingan secara psikologis untuk mental health korban, dan perlindungan terhadap keluarga korban. semoga pelaku mendapatkan apa yg sepantasnya tanpa lihat background dari keluarganya pelaku. Please harus sampai tuntas",0,,
infoserang,ayuraaazz_,,1 hari,0,Kawal sampe tuntas 🔪🔪,0,,
infoserang,rfydaf13,,1 hari,0,Bentar lagi juga minta ampun,0,,
infoserang,aseep_bob,@hotmanparisofficial,1 hari,0,butuh bantuan bang,0,,
infoserang,ichiacaaa_,@lukmansentosa,1 hari,0,tag langsung orang Polda Banten nya😂,0,,
infoserang,biasanya_azis,,1 hari,0,Anak pejabat bos!!,0,,
infoserang,qoriismu,,1 hari,0,"Ya Allah parah amat, semoga pelaku mendapatkan hukuman seberat beratnya. Semoga anak anak kita selalu dalam lindungan Allah. Serem banget kejadian kaya gitu",0,,
infoserang,riyah_haechanie,,1 hari,0,Buyan,0,,
infoserang,joiway_serang,,1 hari,0,Kawal terussss sampe tuntas🔥🔥,0,,
infoserang,bekas_kemarin__,,1 hari,0,Anak anjingggg,0,,
infoserang,imamaryadii,,1 hari,0,Pap dong hehe,0,,
infoserang,bhetagodeg,,1 hari,0,"Sanksi sosial udh dapet, sanksi hukum otw, tinggal nunggu sanksi akherat.",0,,
infoserang,riz0555,,1 hari,0,Muka sama kelakuan sama sama berantakan,0,,
infoserang,denur_21a,@rktikaaa,1 hari,0,baca geh,0,,
infoserang,triyonomastri8,,1 hari,0,Siksa neraka jahanam untuk orang-orang yg melindungi tersangka.,0,,
infoserang,dipanggilombob,,1 hari,0,Emang yak anak yteam mah ngeselin.,0,,
infoserang,gustiayu_148,,1 hari,0,"Viralkan, tuntut dan dapatkan keadilan seadil adilnya 🔥🔥",0,,
infoserang,newrulheyrudin,,1 hari,0,Pdhl pelajar. Tpi kurang Ajar Cuuaakkss,0,,
infoserang,mayar_ul,@humaspoldabanten,1 hari,0,"Virall, proses pasti cepat",0,,
infoserang,kettysuli10,,1 hari,0,Apa harus viral dl bru d tindak nih anak,0,,
infoserang,ndhsvnt,,1 hari,0,Astagfirullah mulutku,0,,
infoserang,gledeg_banten,,1 hari,0,Tegakan keadilan woyy,0,,
infoserang,nazar_kurnia12,,1 hari,0,opet,0,,
infoserang,roberthorwerd,@untirta_official,1 hari,0,duh mahasiswa nya terkenal nih,0,,
infoserang,raaraaflii,,1 hari,0,Ahhh elahhh tumpull amaat,0,,
infoserang,e.ardiyanto,@mohmahfudmd,1 hari,0,pak tolong korban .berikan rasa ke adilan .🙏🏼,0,,
infoserang,sonyraynaldo_19,,1 hari,0,Kalo udh ketangkep tolong titipin balsem geliga yg hot sama hot in cream dong terus kasihin ke tahanan yang satu sel sama dia 👌,0,,
infoserang,dimasadin72,@hotmanparisofficial,1 hari,0,Mohon di bantu bang,0,,
infoserang,alakay27,,1 hari,0,ANAK PEJABAT BEBAS .. SO BERKUASA HAHHAHAHA ANJINGGGG,0,,
infoserang,hernandezhernandez5299,,1 hari,0,Korbannya siapa,0,,
infoserang,desi.berlianti,,1 hari,0,😮,0,,
infoserang,ahmadthomed46,@hotmanparisofficial,1 hari,0,"Semoga  bang ,bang@ahmadsahroni88",0,,
infoserang,omponco,,1 hari,0,Masuk penjara kayaknya kelar nih anak dihabisin ama kepala kamar tiap malem 😂😂😂,0,,
infoserang,alfannyah98,@nmmuhammad_rangga,1 hari,0,Nih org nya spil aja,0,,
infoserang,aswadiwadot,@hotmanparisofficial,1 hari,0,Pak tolong kasus,0,,
infoserang,andi_novendi,,1 hari,0,Wah ini parah.. Harus di up terus kebiri skalian jgn mentang2x byk duit bisa aman2x ja,0,,
infoserang,gypsy_020,,1 hari,0,Dih gatau malu anj,0,,
infoserang,masfadjar_,,1 hari,0,"Ternyata Pandeglang ga cuma jalannya yg rusak, tapi pemerintahannya juga 😢",0,,
infoserang,sarahdarwis,,1 hari,0,"Yukkk viralin, usut tuntas kasusnya",0,,
infoserang,mutiarakikii,,1 hari,0,"Jangan salahkan kota nya, salahkan mindset manusia nya dan oknum tertentu. Stay safe and be smart girl ❤️",0,,
infoserang,agung_cahyana28,,1 hari,0,Astaghfirullah,0,,
infoserang,velvetxandy,,1 hari,0,Muka pelaku ada di sg gua,0,,
infoserang,anryanryansyah,,1 hari,0,Potong aja sih titinya.. biar kapok ga bisa ngerasain kenikmatan lagi,0,,
infoserang,wholiickh,@hotmanparisofficial,1 hari,0,tanggapannya,0,,
infoserang,thaaac,,1 hari,0,Ulessss ihhhh 😂😂😂,0,,
infoserang,denny_danillo,@humaspoldabanten,1 hari,0,Ayoo kawal,0,,
infoserang,anjer_boi,,1 hari,0,Paranin. Di mana kampung nya itu pelaku,0,,
infoserang,velgrynd06,,1 hari,0,Salam olahraga gak nih klo ketemu di jalan soalnya tengil banget ajg ni anak pejabat,0,,
infoserang,rizalumardwia,,1 hari,0,"Komplek sekali , curanmor ,jalan berlubang,tindak kriminal seperti sudah komplit 😂, pusing gak si pelan"" saja pak supir berita negatif terus tiap hari kapan berita positif capee",0,,
infoserang,sasukehee,,1 hari,0,Tempang pemerkosaan sangat buasss,0,,
infoserang,ekadarmayuliarti,,1 hari,0,"Viral dulu, di usut kemudian",0,,
infoserang,fvkdarules,,1 hari,0,"Gw liat di pddikti, statusnya ilang jirrrr",0,,
infoserang,raturatna_komalasari,,1 hari,0,Bisa ga orang kayak gini dimutasi aja ke merkurius?,0,,
infoserang,renaldology,,1 hari,0,Psikopat,0,,
infoserang,muhamadsulki_,,1 hari,0,"warga pandeglang makin meresahkan , baru kemaren kasus pembunuhan pke closet 😮",0,,
infoserang,uwiyy._,,1 hari,0,Astaghfirullah semoga korban mendapatkan keadilan🥺,0,,
infoserang,_deviisftri,,1 hari,0,Status mahasiswa wkwk kelakuan kek org ga berpendidikan wkwk,0,,
infoserang,deliya.adl,,1 hari,0,hadeh pulu puluuuuu,0,,
infoserang,mr.gusper,,1 hari,0,"Ada uang papah disayang , tak ada uang papah di suruh pulang",0,,
infoserang,an4krimba,,1 hari,0,3 tahun? Keenakan itu mah.knp ga dilaporkn dri awal kejadian.masalah disebarkan itu urusan belakangan.gmn mau nyebarin klo pelakunya ditangkap.laporkan diam2 ke kluarga.tangkap.bawa ke pihak berwajib.hadirkn bukti.atau mau pake hukum rimba dulu.potong kelamin baru serahkn ke pihak berwajib,0,,
infoserang,budisetiawan646,@mohmahfudmd,1 hari,0,Tolong di Bantu Pak,0,,
infoserang,monaagnesiaa,,1 hari,0,Mentang² ank pejabat masa ga ada tindakan lanjut sii kn sm² manusia shrs nya adill:),0,,
infoserang,kholidabede_,,1 hari,0,Pandeglang lagi,0,,
infoserang,gaa_wjyaa,,1 hari,0,sing arane alwi tukan nyepot,0,,
infoserang,fadri_kurnia,,1 hari,0,Astaghfirullah kok bisa separah ini yah😮,0,,
infoserang,s_m_ruhyana,,1 hari,0,Ada apa dgn untirta indah😢,0,,
